Input File: 0308-01.78d
Measure Group: FFT
Measurement: FFT 2
Num of extracted Points: 801
Start Freq: -0 Hz
Span: 1.6 kHz
FFT Lines:  800 
Window: BMH
Averaging Mode: None

    X[Hz]          R[Vpk]         I[Vpk]        Mag[Vpk]        P[deg]     
  3.520000e+02  -7.434675e-07   6.648739e-07   9.973973e-07   1.381941e+02 
  3.540000e+02  -4.992488e-07   9.026302e-07   1.031499e-06   1.189472e+02 
  3.560000e+02  -6.709312e-07   2.097844e-07   7.029639e-07   1.626367e+02 
  3.580000e+02  -8.340075e-07   1.983367e-07   8.572666e-07   1.666229e+02 
  3.600000e+02  -2.537371e-07   4.778896e-07   5.410740e-07   1.179662e+02 
  3.620000e+02  -2.432201e-07  -2.101073e-08   2.441259e-07  -1.750627e+02 
  3.640000e+02  -2.030386e-06  -2.566429e-07   2.046541e-06  -1.727959e+02 
  3.660000e+02  -2.787977e-06  -5.367623e-07   2.839177e-06  -1.691023e+02 
  3.680000e+02  -1.432484e-06  -1.324359e-06   1.950881e-06  -1.372460e+02 
  3.700000e+02  -4.959880e-07  -1.224625e-06   1.321254e-06  -1.120485e+02 
  3.720000e+02   1.773521e-08   4.403703e-08   4.747418e-08   6.806367e+01 
  3.740000e+02   1.137410e-06   6.069552e-07   1.289223e-06   2.808569e+01 
  3.760000e+02   8.797624e-07   7.147603e-07   1.133518e-06   3.909203e+01 
  3.780000e+02  -3.408987e-07   1.376609e-06   1.418191e-06   1.039087e+02 
  3.800000e+02   2.847938e-07   1.360827e-06   1.390308e-06   7.817973e+01 
  3.820000e+02   8.528370e-07   1.220903e-07   8.615318e-07   8.146985e+00 
  3.840000e+02   4.247034e-07   1.183588e-06   1.257479e-06   7.026063e+01 
  3.860000e+02  -4.899472e-07   7.913464e-06   7.928616e-06   9.354283e+01 
  3.880000e+02  -6.274086e-06   1.360671e-05   1.498355e-05   1.147545e+02 
  3.900000e+02  -1.232725e-05   1.025617e-05   1.603590e-05   1.402398e+02 
  3.920000e+02  -7.859696e-06   3.822947e-06   8.740122e-06   1.540618e+02 
  3.940000e+02  -6.961413e-07   3.347737e-07   7.724546e-07   1.543171e+02 
  3.960000e+02  -3.586922e-08  -2.603151e-06   2.603399e-06  -9.078943e+01 
  3.980000e+02   1.699153e-06  -1.767243e-06   2.451585e-06  -4.612531e+01 
  4.000000e+02   5.209587e-06   5.989469e-07   5.243904e-06   6.558507e+00 
  4.020000e+02   2.163363e-06  -2.253776e-07   2.175071e-06  -5.947578e+00 
  4.040000e+02  -1.902086e-06   1.472726e-06   2.405588e-06   1.422505e+02 
  4.060000e+02  -1.294611e-05   1.283174e-05   1.822787e-05   1.352542e+02 
  4.080000e+02  -1.397888e-04  -2.739607e-05   1.424480e-04  -1.689116e+02 
  4.100000e+02  -3.448590e-04  -2.735429e-04   4.401743e-04  -1.415785e+02 
  4.120000e+02  -2.912093e-04  -5.286961e-04   6.035913e-04  -1.188463e+02 
  4.140000e+02  -4.664449e-05  -3.965653e-04   3.992990e-04  -9.670837e+01 
  4.160000e+02   3.478899e-05  -1.069380e-04   1.124544e-04  -7.197928e+01 
  4.180000e+02   9.742127e-06  -4.700728e-06   1.081693e-05  -2.575803e+01 
  4.200000e+02   1.370274e-06  -2.996274e-06   3.294740e-06  -6.542415e+01 
  4.220000e+02  -1.638906e-06   8.382431e-07   1.840833e-06   1.529118e+02 
  4.240000e+02  -1.081569e-06   1.549423e-06   1.889578e-06   1.249168e+02 
  4.260000e+02   5.287616e-07  -2.075810e-06   2.142096e-06  -7.570921e+01 
